Source,Target,Type,Id,Label,Weight
Товарищество деятелей украинского пластического искусства,Н. А. Прахов,Directed,5851,,1
Товарищество деятелей украинского пластического искусства,О. И. Судомора,Directed,5852,,1
Товарищество деятелей украинского пластического искусства,К. Д. Трохименко,Directed,5853,,1
Товарищество деятелей украинского пластического искусства,И. Ф. Хворостецкий,Directed,5854,,1
Товарищество курских художников,А. К. Дамберг,Directed,5855,,1
Товарищество курских художников,Г. И. Беседин,Directed,5856,,1
Товарищество курских художников,Д. И. Гнездич-Гнездилов,Directed,5857,,1
Товарищество курских художников,В. В. Голиков,Directed,5858,,1
Товарищество курских художников,И. И. Карачевцев,Directed,5859,,1
Товарищество курских художников,Л. А. Квачевский,Directed,5860,,1
Товарищество курских художников,П. К. Лихин,Directed,5861,,1
Товарищество курских художников,К. С. Малевич,Directed,5862,,1
Товарищество курских художников,В. Г. Меллер,Directed,5863,,1
Товарищество курских художников,А. В. Овчинникова,Directed,5864,,1
Товарищество курских художников,А. А. Полетико,Directed,5865,,1
Товарищество курских художников,О. И. Редигер-Холощевникова,Directed,5866,,1
Товарищество курских художников,Г. А. Шуклин,Directed,5867,,1
Товарищество курских художников,И. А. Шуклин,Directed,5868,,1
Товарищество курских художников,М. Н. Якименко-Забуга,Directed,5869,,1
Товарищество молодых скульпторов при мастерской Л. В. Шервуда,В. В. Эллонен,Directed,5870,,1
Товарищество молодых скульпторов при мастерской Л. В. Шервуда,В. Я. Яковлева,Directed,5871,,1
